4705,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,213832,261364,Fresh and Upgraded Only,,,,,,,,,,,
4706,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,Home State,SC,Both Male and Female Seats,1155652,1155652,Fresh and Upgraded Only,,,,,,,,,,,
4707,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Information Technology (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,109031,116272,Fresh and Upgraded Only,,,,,,,,,,,
4708,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,381869,410913,Fresh and Upgraded Only,,,,,,,,,,,
4709,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,449796,891434,Fresh and Upgraded Only,,,,,,,,,,,
4710,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Mechanical Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,255392,255392,Fresh and Upgraded Only,,,,,,,,,,,
4711,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,All India,OPEN,Both Male and Female Seats,123958,163136,Fresh and Upgraded Only,,,,,,,,,,,
4712,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC(AF),Both Male and Female Seats,309921,309921,Fresh and Upgraded Only,,,,,,,,,,,
4713,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC(Girl),Female Seats,285822,306115,Fresh and Upgraded Only,,,,,,,,,,,
4714,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC,Both Male and Female Seats,252243,283693,Fresh and Upgraded Only,,,,,,,,,,,
4715,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,EWS(GL),Female Seats,245432,249566,Fresh and Upgraded Only,,,,,,,,,,,
4716,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,225245,229681,Fresh and Upgraded Only,,,,,,,,,,,
4717,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,279917,279917,Fresh and Upgraded Only,,,,,,,,,,,
4718,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,OPEN(GIRL),Female Seats,216134,224355,Fresh and Upgraded Only,,,,,,,,,,,
4719,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,OPEN,Both Male and Female Seats,196577,225063,Fresh and Upgraded Only,,,,,,,,,,,
4720,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,SC(Girl),Female Seats,1076666,1076666,Fresh and Upgraded Only,,,,,,,,,,,
4721,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,SC,Both Male and Female Seats,638726,1225568,Fresh and Upgraded Only,,,,,,,,,,,
4722,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,97552,117497,Fresh and Upgraded Only,,,,,,,,,,,
4723,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi),B.Tech,All India,OPEN,Both Male and Female Seats,248207,273806,Fresh and Upgraded Only,,,,,,,,,,,
4724,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi),B.Tech,Home State,BC(Girl),Female Seats,381646,470344,Fresh and Upgraded Only,,,,,,,,,,,
4725,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi),B.Tech,Home State,BC,Both Male and Female Seats,426084,596999,Fresh and Upgraded Only,,,,,,,,,,,
4726,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,460434,534254,Fresh and Upgraded Only,,,,,,,,,,,
4727,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi),B.Tech,Home State,OPEN,Both Male and Female Seats,323278,406515,Fresh and Upgraded Only,,,,,,,,,,,
4728,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,118973,145524,Fresh and Upgraded Only,,,,,,,,,,,
4729,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(Girl),Female Seats,244388,286294,Fresh and Upgraded Only,,,,,,,,,,,
4730,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC,Both Male and Female Seats,215515,252159,Fresh and Upgraded Only,,,,,,,,,,,
4731,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(GL),Female Seats,227561,237784,Fresh and Upgraded Only,,,,,,,,,,,
4732,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,208014,217540,Fresh and Upgraded Only,,,,,,,,,,,
4733,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,270462,270462,Fresh and Upgraded Only,,,,,,,,,,,
4734,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,203894,211596,Fresh and Upgraded Only,,,,,,,,,,,
4735,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,169558,205797,Fresh and Upgraded Only,,,,,,,,,,,
4736,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC(Girl),Female Seats,334296,334296,Fresh and Upgraded Only,,,,,,,,,,,
4737,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,692403,1404906,Fresh and Upgraded Only,,,,,,,,,,,
4738,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,96731,108662,Fresh and Upgraded Only,,,,,,,,,,,
4739,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,120913,180677,Fresh and Upgraded Only,,,,,,,,,,,
4740,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,BC(Girl),Female Seats,306161,349154,Fresh and Upgraded Only,,,,,,,,,,,
4741,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,BC,Both Male and Female Seats,252082,308160,Fresh and Upgraded Only,,,,,,,,,,,
4742,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,EWS(GL),Female Seats,279746,289561,Fresh and Upgraded Only,,,,,,,,,,,
4743,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,246812,256769,Fresh and Upgraded Only,,,,,,,,,,,
4744,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,309890,309890,Fresh and Upgraded Only,,,,,,,,,,,
4745,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,OPEN(GIRL),Female Seats,227719,279710,Fresh and Upgraded Only,,,,,,,,,,,
4746,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,OPEN,Both Male and Female Seats,223384,244005,Fresh and Upgraded Only,,,,,,,,,,,
4747,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),B.Tech,Home State,SC,Both Male and Female Seats,856787,1069537,Fresh and Upgraded Only,,,,,,,,,,,
4748,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,97323,114890,Fresh and Upgraded Only,,,,,,,,,,,
4749,Round 2,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,253595,253595,Fresh and Upgraded Only,,,,,,,,,,,
4750,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,95213,289574,Fresh and Upgraded Only,,,,,,,,,,,
4751,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,904452,972814,Fresh and Upgraded Only,,,,,,,,,,,
4752,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,793079,1337094,Fresh and Upgraded Only,,,,,,,,,,,
4753,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,749395,963394,Fresh and Upgraded Only,,,,,,,,,,,
4754,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,310778,783718,Fresh and Upgraded Only,,,,,,,,,,,
4755,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,312432,748483,Fresh and Upgraded Only,,,,,,,,,,,
4756,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,287873,356197,Fresh and Upgraded Only,,,,,,,,,,,
4757,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,928873,1033630,Fresh and Upgraded Only,,,,,,,,,,,
4758,Round 2,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,449050,999072,Fresh and Upgraded Only,,,,,,,,,,,
4759,Round 2,"SANSKAR COLLEGE OF ENGINEERING & TECHNOLOGY,GHAZIABAD",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,596776,1136749,Fresh and Upgraded Only,,,,,,,,,,,
4760,Round 2,"SANSKAR COLLEGE OF ENGINEERING & TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,1032362,1317107,Fresh and Upgraded Only,,,,,,,,,,,
4761,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,172346,753121,Fresh and Upgraded Only,,,,,,,,,,,
4762,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,931483,931483,Fresh and Upgraded Only,,,,,,,,,,,
4763,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,262050,455441,Fresh and Upgraded Only,,,,,,,,,,,
4764,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1180135,1180135,Fresh and Upgraded Only,,,,,,,,,,,
4765,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,534235,534235,Fresh and Upgraded Only,,,,,,,,,,,
4766,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,879788,879788,Fresh and Upgraded Only,,,,,,,,,,,
4767,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Information Technology (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,501751,501751,Fresh and Upgraded Only,,,,,,,,,,,
4768,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,All India,OPEN,Both Male and Female Seats,813648,1171461,Fresh and Upgraded Only,,,,,,,,,,,
4769,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,360837,474572,Fresh and Upgraded Only,,,,,,,,,,,
4770,Round 2,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Artificial Inelligence (AI) And Data Science (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,509746,537039,Fresh and Upgraded Only,,,,,,,,,,,
4771,Round 2,"HI-TECH. INSTITUTE OF ENGINEERING &TECHNOLOGY,GHAZIABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,872895,872895,Fresh and Upgraded Only,,,,,,,,,,,
4772,Round 2,"HI-TECH. INSTITUTE OF ENGINEERING &TECHNOLOGY,GHAZIABAD",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,406943,1241923,Fresh and Upgraded Only,,,,,,,,,,,
4773,Round 2,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,222122,658416,Fresh and Upgraded Only,,,,,,,,,,,
4774,Round 2,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1051556,1079848,Fresh and Upgraded Only,,,,,,,,,,,
4775,Round 2,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,618226,701915,Fresh and Upgraded Only,,,,,,,,,,,
4776,Round 2,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,681406,821386,Fresh and Upgraded Only,,,,,,,,,,,
4777,Round 2,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Artificial Intelligence And Machine Learning,B.Tech,All India,OPEN,Both Male and Female Seats,358796,358796,Fresh and Upgraded Only,,,,,,,,,,,
4778,Round 2,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,301684,1369590,Fresh and Upgraded Only,,,,,,,,,,,
4779,Round 2,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,314201,439526,Fresh and Upgraded Only,,,,,,,,,,,
4780,Round 2,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,558588,558588,Fresh and Upgraded Only,,,,,,,,,,,
4781,Round 2,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,605264,605264,Fresh and Upgraded Only,,,,,,,,,,,
4782,Round 2,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,804767,826034,Fresh and Upgraded Only,,,,,,,,,,,
4783,Round 2,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,416309,447438,Fresh and Upgraded Only,,,,,,,,,,,
4784,Round 2,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,449113,449197,Fresh and Upgraded Only,,,,,,,,,,,
4785,Round 2,"ACCURATE INSTITUTE OF MANAGEMENT & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,709588,709588,Fresh and Upgraded Only,,,,,,,,,,,
4786,Round 2,"ACCURATE INSTITUTE OF MANAGEMENT & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,611503,1386286,Fresh and Upgraded Only,,,,,,,,,,,
4787,Round 2,"ACCURATE INSTITUTE OF MANAGEMENT & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science,B.Tech,All India,OPEN,Both Male and Female Seats,1100230,1100230,Fresh and Upgraded Only,,,,,,,,,,,
4788,Round 2,"VIDYA COLLEGE OF ENGINEERING,MEERUT",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,697087,949613,Fresh and Upgraded Only,,,,,,,,,,,
4789,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,269440,552634,Fresh and Upgraded Only,,,,,,,,,,,
4790,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,643619,1004770,Fresh and Upgraded Only,,,,,,,,,,,
4791,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,579476,1304401,Fresh and Upgraded Only,,,,,,,,,,,
4792,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,325788,493966,Fresh and Upgraded Only,,,,,,,,,,,
4793,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,695160,695160,Fresh and Upgraded Only,,,,,,,,,,,
4794,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Electronic And Computer Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,973266,1291697,Fresh and Upgraded Only,,,,,,,,,,,
4795,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,266864,1057496,Fresh and Upgraded Only,,,,,,,,,,,
4796,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,1072671,1072671,Fresh and Upgraded Only,,,,,,,,,,,
4797,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,626049,945757,Fresh and Upgraded Only,,,,,,,,,,,
4798,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science Information Technology (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,504763,527720,Fresh and Upgraded Only,,,,,,,,,,,
4799,Round 2,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Electronic And Computer Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,656041,681361,Fresh and Upgraded Only,,,,,,,,,,,
4800,Round 2,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,445870,944885,Fresh and Upgraded Only,,,,,,,,,,,
4801,Round 2,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,378314,378314,Fresh and Upgraded Only,,,,,,,,,,,
4802,Round 2,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Information Technology (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,917453,1012988,Fresh and Upgraded Only,,,,,,,,,,,
4803,Round 2,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,268641,268641,Fresh and Upgraded Only,,,,,,,,,,,
4804,Round 2,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering (Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,924625,924625,Fresh and Upgraded Only,,,,,,,,,,,
4805,Round 2,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Data Science) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,748643,1267675,Fresh and Upgraded Only,,,,,,,,,,,
4806,Round 2,"SUNDERDEEP ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1250788,1250788,Fresh and Upgraded Only,,,,,,,,,,,
4807,Round 2,"SUNDERDEEP ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,509045,1035532,Fresh and Upgraded Only,,,,,,,,,,,
4808,Round 2,"J.P..INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,331554,1057473,Fresh and Upgraded Only,,,,,,,,,,,
4809,Round 2,"UNITED INSTITUTE OF TECHNOLOGY,ALLAHABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,325153,1355086,Fresh and Upgraded Only,,,,,,,,,,,
4810,Round 2,"UNITED INSTITUTE OF TECHNOLOGY,ALLAHABAD",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,270307,339048,Fresh and Upgraded Only,,,,,,,,,,,
4811,Round 2,"UNITED INSTITUTE OF TECHNOLOGY,ALLAHABAD",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,463973,489251,Fresh and Upgraded Only,,,,,,,,,,,
4812,Round 2,"UNITED INSTITUTE OF TECHNOLOGY,ALLAHABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,279543,279543,Fresh and Upgraded Only,,,,,,,,,,,
